customer_id,name,email,region,customer_type,lead_source,signup_date,recency_days,frequency,monetary,avg_order_value,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,cluster_id,segment_label,action
C01525,Customer 1525,customer1525@example.com,East,B2B,Email,2023-07-24,501.0,4.0,156.88,39.22,62.0,1.94,114.29,3,3,2,332,8,5,Potential loyalists,Nurture toward loyalty
C01526,Customer 1526,customer1526@example.com,East,B2C,Email,2023-01-12,488.0,16.0,2678.06,167.37875,366.0,1.31,2003.06,4,5,5,455,14,3,Champions,Reward & retain
C01527,Customer 1527,customer1527@example.com,South,B2C,Paid,2022-04-28,472.0,10.0,306.5,30.65,317.0,0.95,237.02,5,5,3,553,13,6,Loyal customers,Upsell & deepen
C01528,Customer 1528,customer1528@example.com,South,B2C,Paid,2022-10-13,525.0,10.0,1209.05,120.905,234.0,1.28,840.58,2,5,5,255,12,1,At-risk customers,Re-engage now
C01529,Customer 1529,customer1529@example.com,South,B2B,Organic,2023-08-11,478.0,5.0,897.62,179.524,180.0,0.83,685.42,5,3,4,534,12,1,Loyal customers,Upsell & deepen
C01530,Customer 1530,customer1530@example.com,South,B2C,Organic,2022-08-20,519.0,1.0,48.86,48.86,0.0,1.0,34.36,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C01531,Customer 1531,customer1531@example.com,Central,B2C,Referral,2023-03-16,468.0,10.0,1949.57,194.957,297.0,1.01,1520.5,5,5,5,555,15,3,Champions,Reward & retain
C01532,Customer 1532,customer1532@example.com,West,B2C,Referral,2023-07-29,452.0,1.0,109.74,109.74,0.0,1.0,88.62,5,1,1,511,7,0,New customers,Onboard & convert
C01533,Customer 1533,customer1533@example.com,North,B2B,Referral,2023-09-29,491.0,6.0,707.09,117.84833333333334,129.0,1.4,525.64,4,4,4,444,12,1,Champions,Reward & retain
C01534,Customer 1534,customer1534@example.com,East,B2C,Referral,2023-09-21,487.0,6.0,1265.89,210.98166666666668,82.0,2.2,948.77,4,4,5,445,13,1,Champions,Reward & retain
C01535,Customer 1535,customer1535@example.com,Central,B2C,Email,2023-11-23,498.0,7.0,1514.75,216.39285714285717,220.0,0.95,1110.21,3,4,5,345,12,1,Loyal customers,Upsell & deepen
C01536,Customer 1536,customer1536@example.com,North,B2C,Email,2023-10-21,478.0,9.0,1717.2,190.8,277.0,0.97,1311.25,5,5,5,555,15,3,Champions,Reward & retain
C01537,Customer 1537,customer1537@example.com,Central,B2C,Organic,2023-07-25,489.0,6.0,1183.69,197.28166666666667,152.0,1.18,883.53,4,4,5,445,13,1,Champions,Reward & retain
C01538,Customer 1538,customer1538@example.com,Central,B2C,Paid,2022-01-27,669.0,9.0,889.28,98.80888888888887,164.0,1.65,485.18,1,5,4,154,10,1,At-risk customers,Re-engage now
C01539,Customer 1539,customer1539@example.com,East,B2B,Paid,2023-09-16,552.0,1.0,96.89,96.89,0.0,1.0,64.07,2,1,1,211,4,0,Lost / dormant,Win-back / suppress
C01540,Customer 1540,customer1540@example.com,West,B2B,Social,2023-11-05,550.0,6.0,707.28,117.88,122.0,1.48,469.38,2,4,4,244,10,1,At-risk customers,Re-engage now
C01541,Customer 1541,customer1541@example.com,South,B2C,Email,2022-10-01,538.0,5.0,399.56,79.912,94.0,1.6,271.08,2,3,3,233,8,5,At-risk customers,Re-engage now
C01542,Customer 1542,customer1542@example.com,West,B2C,Referral,2022-01-30,940.0,1.0,94.62,94.62,0.0,1.0,36.74,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C01543,Customer 1543,customer1543@example.com,East,B2C,Referral,2022-07-04,721.0,3.0,161.09,53.696666666666665,48.0,1.88,81.55,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C01544,Customer 1544,customer1544@example.com,East,B2C,Social,2022-10-07,678.0,8.0,1054.57,131.82125,199.0,1.21,567.73,1,5,5,155,11,1,At-risk customers,Re-engage now
C01545,Customer 1545,customer1545@example.com,East,B2C,Paid,2022-11-13,933.0,1.0,68.38,68.38,0.0,1.0,26.75,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C01546,Customer 1546,customer1546@example.com,North,B2B,Referral,2022-12-14,511.0,5.0,689.48,137.89600000000002,121.0,1.24,492.49,3,3,4,334,10,1,Loyal customers,Upsell & deepen
C01547,Customer 1547,customer1547@example.com,West,B2C,Paid,2022-12-26,525.0,5.0,510.35,102.07,68.0,2.21,354.81,2,3,4,234,9,5,At-risk customers,Re-engage now
C01548,Customer 1548,customer1548@example.com,West,B2C,Social,2022-01-07,466.0,2.0,127.76,63.88,12.0,2.0,100.07,5,1,1,511,7,5,New customers,Onboard & convert
C01549,Customer 1549,customer1549@example.com,Central,B2C,Paid,2022-07-05,462.0,2.0,202.93,101.465,33.0,1.82,160.32,5,1,2,512,8,5,New customers,Onboard & convert
C01550,Customer 1550,customer1550@example.com,Central,B2B,Paid,2022-05-27,490.0,6.0,462.66,77.11,125.0,1.44,344.63,4,4,3,443,11,1,Loyal customers,Upsell & deepen
C01551,Customer 1551,customer1551@example.com,Central,B2C,Paid,2023-08-03,567.0,4.0,304.68,76.17,50.0,2.4,196.13,2,3,3,233,8,5,At-risk customers,Re-engage now
C01552,Customer 1552,customer1552@example.com,East,B2B,Referral,2023-11-05,668.0,1.0,36.17,36.17,0.0,1.0,19.76,1,1,1,111,3,0,Lost / dormant,Win-back / suppress
C01553,Customer 1553,customer1553@example.com,West,B2B,Organic,2023-02-15,519.0,6.0,202.02,33.67,165.0,1.09,142.08,3,4,2,342,9,6,Frequent low-spenders,Grow basket size
C01554,Customer 1554,customer1554@example.com,East,B2C,Email,2022-03-13,482.0,4.0,375.5,93.875,149.0,0.81,284.35,4,3,3,433,10,0,Loyal customers,Upsell & deepen
C01555,Customer 1555,customer1555@example.com,North,B2C,Paid,2022-05-26,623.0,7.0,765.92,109.41714285714284,170.0,1.24,448.73,1,4,4,144,9,1,At-risk customers,Re-engage now
C01556,Customer 1556,customer1556@example.com,Central,B2C,Paid,2023-10-11,494.0,5.0,672.58,134.51600000000002,114.0,1.32,496.95,4,3,4,434,11,1,Loyal customers,Upsell & deepen
C01557,Customer 1557,customer1557@example.com,East,B2C,Paid,2022-02-01,484.0,13.0,2556.55,196.65769230769232,450.0,0.87,1927.98,4,5,5,455,14,3,Champions,Reward & retain
C01558,Customer 1558,customer1558@example.com,East,B2C,Organic,2022-04-04,511.0,4.0,481.17,120.2925,99.0,1.21,343.69,3,3,3,333,9,0,Loyal customers,Upsell & deepen
C01559,Customer 1559,customer1559@example.com,North,B2C,Social,2023-06-28,566.0,5.0,466.48,93.296,130.0,1.15,300.82,2,3,3,233,8,0,At-risk customers,Re-engage now
C01560,Customer 1560,customer1560@example.com,South,B2C,Referral,2022-08-09,484.0,7.0,1064.4,152.05714285714288,136.0,1.54,802.7,4,4,5,445,13,1,Champions,Reward & retain
C01561,Customer 1561,customer1561@example.com,West,B2C,Organic,2023-01-21,524.0,9.0,344.5,38.27777777777778,234.0,1.15,239.97,2,5,3,253,10,6,At-risk customers,Re-engage now
C01562,Customer 1562,customer1562@example.com,South,B2C,Paid,2023-03-06,509.0,3.0,251.84,83.94666666666667,120.0,0.75,180.59,3,2,2,322,7,0,Potential loyalists,Nurture toward loyalty
C01563,Customer 1563,customer1563@example.com,Central,B2B,Organic,2023-04-10,477.0,1.0,80.81,80.81,0.0,1.0,61.84,5,1,1,511,7,0,New customers,Onboard & convert
C01564,Customer 1564,customer1564@example.com,East,B2C,Organic,2022-12-16,453.0,4.0,918.78,229.695,120.0,1.0,740.3,5,3,4,534,12,1,Loyal customers,Upsell & deepen
C01565,Customer 1565,customer1565@example.com,North,B2C,Organic,2022-06-11,529.0,4.0,604.53,151.1325,35.0,3.43,417.11,2,3,4,234,9,4,At-risk customers,Re-engage now
C01566,Customer 1566,customer1566@example.com,North,B2C,Social,2023-01-14,524.0,4.0,130.76,32.69,73.0,1.64,91.08,2,3,1,231,6,5,Potential loyalists,Nurture toward loyalty
C01567,Customer 1567,customer1567@example.com,West,B2C,Email,2022-11-16,481.0,1.0,55.48,55.48,0.0,1.0,42.1,4,1,1,411,6,0,New customers,Onboard & convert
C01568,Customer 1568,customer1568@example.com,South,B2C,Referral,2022-11-29,489.0,3.0,103.72,34.57333333333333,70.0,1.29,77.42,4,2,1,421,7,0,New customers,Onboard & convert
C01569,Customer 1569,customer1569@example.com,West,B2C,Social,2023-08-05,465.0,3.0,134.82,44.94,56.0,1.61,105.83,5,2,1,521,8,5,New customers,Onboard & convert
C01570,Customer 1570,customer1570@example.com,East,B2C,Social,2023-09-03,571.0,3.0,311.7,103.9,61.0,1.48,199.25,2,2,3,223,7,0,Lost / dormant,Win-back / suppress
C01571,Customer 1571,customer1571@example.com,West,B2C,Email,2022-03-28,509.0,4.0,445.8,111.45,75.0,1.6,319.68,3,3,3,333,9,5,Loyal customers,Upsell & deepen
C01572,Customer 1572,customer1572@example.com,North,B2C,Social,2022-02-23,492.0,7.0,330.79,47.25571428571429,220.0,0.95,245.4,4,4,3,443,11,6,Loyal customers,Upsell & deepen
C01573,Customer 1573,customer1573@example.com,North,B2C,Organic,2022-06-09,914.0,2.0,161.38,80.69,14.0,2.0,64.45,1,1,2,112,4,2,Lost / dormant,Win-back / suppress
C01574,Customer 1574,customer1574@example.com,Central,B2C,Organic,2022-06-11,495.0,1.0,84.33,84.33,0.0,1.0,62.18,4,1,1,411,6,0,New customers,Onboard & convert
C01575,Customer 1575,customer1575@example.com,Central,B2C,Paid,2023-09-25,510.0,9.0,350.66,38.962222222222216,296.0,0.91,250.96,3,5,3,353,11,6,Loyal customers,Upsell & deepen
C01576,Customer 1576,customer1576@example.com,East,B2C,Social,2022-02-20,490.0,5.0,159.72,31.944,109.0,1.38,118.98,4,3,2,432,9,0,Potential loyalists,Nurture toward loyalty
C01577,Customer 1577,customer1577@example.com,South,B2C,Paid,2023-11-22,482.0,6.0,758.9300000000001,126.48833333333334,116.0,1.55,574.71,4,4,4,444,12,1,Champions,Reward & retain
C01579,Customer 1579,customer1579@example.com,East,B2C,Organic,2022-10-06,482.0,5.0,128.76999999999998,25.754,149.0,1.01,97.51,4,3,1,431,8,6,Potential loyalists,Nurture toward loyalty
C01580,Customer 1580,customer1580@example.com,Central,B2C,Referral,2023-03-30,749.0,8.0,952.15,119.01875,123.0,1.95,464.0,1,5,5,155,11,2,At-risk customers,Re-engage now
C01581,Customer 1581,customer1581@example.com,West,B2C,Email,2023-11-09,525.0,12.0,2124.54,177.045,282.0,1.28,1477.06,2,5,5,255,12,3,At-risk customers,Re-engage now
C01582,Customer 1582,customer1582@example.com,Central,B2B,Organic,2023-03-11,533.0,2.0,359.67,179.83499999999998,21.0,2.0,246.3,2,1,3,213,6,5,Lost / dormant,Win-back / suppress
C01583,Customer 1583,customer1583@example.com,West,B2B,Referral,2023-05-13,492.0,14.0,2808.81,200.6292857142857,502.0,0.84,2083.77,4,5,5,455,14,3,Champions,Reward & retain
C01584,Customer 1584,customer1584@example.com,South,B2C,Email,2023-09-14,517.0,5.0,664.0799999999999,132.81599999999997,157.0,0.96,468.84,3,3,4,334,10,1,Loyal customers,Upsell & deepen
C01585,Customer 1585,customer1585@example.com,East,B2C,Referral,2023-03-29,954.0,2.0,95.0,47.5,58.0,1.03,36.35,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C01586,Customer 1586,customer1586@example.com,West,B2C,Email,2023-03-01,482.0,14.0,2529.96,180.71142857142857,430.0,0.98,1915.84,4,5,5,455,14,3,Champions,Reward & retain
C01587,Customer 1587,customer1587@example.com,North,B2C,Email,2022-10-07,479.0,4.0,453.07,113.2675,107.0,1.12,345.24,4,3,3,433,10,0,Loyal customers,Upsell & deepen
C01588,Customer 1588,customer1588@example.com,North,B2C,Organic,2022-08-09,530.0,4.0,629.76,157.44,118.0,1.02,433.7,2,3,4,234,9,1,At-risk customers,Re-engage now
C01589,Customer 1589,customer1589@example.com,West,B2C,Paid,2023-06-09,489.0,1.0,36.55,36.55,0.0,1.0,27.28,4,1,1,411,6,0,New customers,Onboard & convert
C01590,Customer 1590,customer1590@example.com,West,B2C,Email,2022-04-27,500.0,4.0,364.44,91.11,135.0,0.89,266.04,3,3,3,333,9,0,Loyal customers,Upsell & deepen
C01591,Customer 1591,customer1591@example.com,West,B2B,Email,2022-12-20,556.0,3.0,340.86,113.62,20.0,3.0,223.77,2,2,3,223,7,4,Lost / dormant,Win-back / suppress
C01592,Customer 1592,customer1592@example.com,North,B2C,Organic,2023-03-17,479.0,5.0,661.9300000000001,132.38600000000002,105.0,1.43,504.39,4,3,4,434,11,1,Loyal customers,Upsell & deepen
C01593,Customer 1593,customer1593@example.com,North,B2C,Paid,2022-04-24,516.0,7.0,727.76,103.96571428571428,176.0,1.19,514.79,3,4,4,344,11,1,Loyal customers,Upsell & deepen
C01594,Customer 1594,customer1594@example.com,West,B2C,Social,2022-10-18,512.0,5.0,562.82,112.564,105.0,1.43,401.23,3,3,4,334,10,1,Loyal customers,Upsell & deepen
C01595,Customer 1595,customer1595@example.com,Central,B2C,Social,2023-11-26,523.0,7.0,817.1600000000001,116.73714285714289,106.0,1.98,570.29,2,4,4,244,10,1,At-risk customers,Re-engage now
C01596,Customer 1596,customer1596@example.com,Central,B2C,Paid,2023-11-26,608.0,4.0,165.20999999999998,41.3025,31.0,3.87,99.18,1,3,2,132,6,4,Potential loyalists,Nurture toward loyalty
C01597,Customer 1597,customer1597@example.com,South,B2C,Referral,2023-08-31,591.0,2.0,109.48,54.74,27.0,2.0,67.61,1,1,1,111,3,5,Lost / dormant,Win-back / suppress
C01598,Customer 1598,customer1598@example.com,East,B2B,Organic,2023-05-14,461.0,7.0,1421.73,203.1042857142857,168.0,1.25,1125.66,5,4,5,545,14,1,Champions,Reward & retain
C01599,Customer 1599,customer1599@example.com,Central,B2C,Paid,2023-06-24,658.0,8.0,1063.74,132.9675,209.0,1.15,590.07,1,5,5,155,11,1,At-risk customers,Re-engage now
C01600,Customer 1600,customer1600@example.com,North,B2C,Social,2023-11-15,525.0,9.0,1069.9,118.8777777777778,138.0,1.96,743.84,2,5,5,255,12,1,At-risk customers,Re-engage now
C01601,Customer 1601,customer1601@example.com,Central,B2B,Email,2022-11-12,503.0,1.0,85.55,85.55,0.0,1.0,62.08,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C01602,Customer 1602,customer1602@example.com,South,B2C,Social,2022-02-16,553.0,7.0,766.8399999999999,109.54857142857142,156.0,1.35,506.14,2,4,4,244,10,1,At-risk customers,Re-engage now
C01603,Customer 1603,customer1603@example.com,South,B2B,Email,2022-08-14,485.0,2.0,146.72,73.36,6.0,2.0,110.42,4,1,1,411,6,5,New customers,Onboard & convert
C01604,Customer 1604,customer1604@example.com,East,B2C,Organic,2023-02-09,473.0,13.0,443.91,34.14692307692308,348.0,1.12,342.55,5,5,3,553,13,6,Loyal customers,Upsell & deepen
C01605,Customer 1605,customer1605@example.com,Central,B2C,Email,2023-09-06,554.0,4.0,259.43,64.8575,101.0,1.19,170.92,2,3,2,232,7,0,Potential loyalists,Nurture toward loyalty
C01606,Customer 1606,customer1606@example.com,Unknown,B2C,Paid,2022-02-26,515.0,10.0,1213.94,121.394,230.0,1.3,860.37,3,5,5,355,13,1,Loyal customers,Upsell & deepen
C01607,Customer 1607,customer1607@example.com,North,B2C,Email,2022-01-08,527.0,5.0,563.51,112.702,181.0,0.83,390.29,2,3,4,234,9,1,At-risk customers,Re-engage now
C01608,Customer 1608,customer1608@example.com,West,B2C,Referral,2022-07-29,518.0,2.0,166.88,83.44,4.0,2.0,117.59,3,1,2,312,6,5,Potential loyalists,Nurture toward loyalty
C01609,Customer 1609,customer1609@example.com,North,B2C,Paid,2022-11-05,835.0,1.0,27.34,27.34,0.0,1.0,11.95,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C01610,Customer 1610,customer1610@example.com,East,B2B,Organic,2022-08-05,941.0,3.0,149.98000000000002,49.99333333333334,29.0,3.0,58.18,1,2,1,121,4,2,Lost / dormant,Win-back / suppress
C01611,Customer 1611,customer1611@example.com,East,B2B,Paid,2022-05-21,486.0,6.0,978.84,163.14,97.0,1.86,735.14,4,4,5,445,13,1,Champions,Reward & retain
C01612,Customer 1612,customer1612@example.com,North,B2C,Referral,2022-09-19,480.0,7.0,1040.98,148.71142857142857,142.0,1.48,791.58,4,4,5,445,13,1,Champions,Reward & retain
C01613,Customer 1613,customer1613@example.com,North,B2C,Organic,2022-10-24,523.0,4.0,481.3,120.325,80.0,1.5,335.9,2,3,3,233,8,5,At-risk customers,Re-engage now
C01614,Customer 1614,customer1614@example.com,West,B2C,Social,2022-12-02,470.0,9.0,1681.79,186.86555555555557,233.0,1.16,1306.07,5,5,5,555,15,3,Champions,Reward & retain
C01615,Customer 1615,customer1615@example.com,North,B2C,Referral,2022-05-03,487.0,8.0,1157.32,144.665,199.0,1.21,867.4,4,5,5,455,14,1,Champions,Reward & retain
C01616,Customer 1616,customer1616@example.com,West,B2C,Organic,2022-01-08,498.0,11.0,1950.19,177.29,230.0,1.43,1429.36,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C01617,Customer 1617,customer1617@example.com,West,B2C,Email,2023-05-25,507.0,2.0,187.12,93.56,5.0,2.0,134.71,3,1,2,312,6,5,Potential loyalists,Nurture toward loyalty
C01618,Customer 1618,customer1618@example.com,North,B2C,Paid,2023-03-17,841.0,3.0,199.99,66.66333333333334,70.0,1.29,86.8,1,2,2,122,5,2,Lost / dormant,Win-back / suppress
C01619,Customer 1619,customer1619@example.com,South,B2C,Organic,2022-06-29,512.0,1.0,59.34,59.34,0.0,1.0,42.3,3,1,1,311,5,0,Potential loyalists,Nurture toward loyalty
C01620,Customer 1620,customer1620@example.com,South,B2B,Paid,2022-05-13,619.0,1.0,136.51,136.51,0.0,1.0,80.49,1,1,1,111,3,0,Lost / dormant,Win-back / suppress
C01621,Customer 1621,customer1621@example.com,West,B2C,Email,2023-01-25,472.0,2.0,125.83,62.915,41.0,1.46,97.3,5,1,1,511,7,0,New customers,Onboard & convert
C01622,Customer 1622,customer1622@example.com,North,B2C,Organic,2023-06-30,478.0,12.0,317.46000000000004,26.455,182.0,1.98,242.41,5,5,3,553,13,6,Loyal customers,Upsell & deepen
C01623,Customer 1623,customer1623@example.com,South,B2C,Social,2022-08-24,475.0,11.0,2135.9,194.1727272727273,246.0,1.34,1641.27,5,5,5,555,15,3,Champions,Reward & retain
C01624,Customer 1624,customer1624@example.com,North,B2C,Referral,2023-05-28,608.0,5.0,555.0699999999999,111.01399999999998,78.0,1.92,333.22,1,3,4,134,8,5,At-risk customers,Re-engage now
C01625,Customer 1625,customer1625@example.com,North,B2C,Organic,2023-07-27,507.0,3.0,257.53,85.84333333333332,47.0,1.91,185.4,3,2,2,322,7,5,Potential loyalists,Nurture toward loyalty
C01626,Customer 1626,customer1626@example.com,North,B2C,Email,2023-11-16,551.0,8.0,812.7,101.5875,145.0,1.66,538.36,2,5,4,254,11,1,At-risk customers,Re-engage now
C01627,Customer 1627,customer1627@example.com,Central,B2B,Organic,2022-12-29,504.0,4.0,449.02,112.255,35.0,3.43,325.18,3,3,3,333,9,4,Loyal customers,Upsell & deepen
C01628,Customer 1628,customer1628@example.com,North,B2C,Paid,2022-03-15,457.0,8.0,1467.1799999999998,183.3975,151.0,1.59,1171.82,5,5,5,555,15,1,Champions,Reward & retain
C01629,Customer 1629,customer1629@example.com,Central,B2C,Organic,2023-02-11,662.0,4.0,458.01,114.5025,28.0,4.0,252.53,1,3,3,133,7,4,At-risk customers,Re-engage now
C01630,Customer 1630,customer1630@example.com,West,B2B,Social,2022-02-13,522.0,6.0,821.81,136.96833333333333,98.0,1.84,574.64,2,4,4,244,10,1,At-risk customers,Re-engage now
C01631,Customer 1631,customer1631@example.com,South,B2B,Organic,2023-03-23,562.0,7.0,873.65,124.80714285714284,160.0,1.31,567.41,2,4,4,244,10,1,At-risk customers,Re-engage now
C01632,Customer 1632,customer1632@example.com,South,B2C,Referral,2022-01-20,495.0,12.0,2177.2200000000003,181.43500000000003,170.0,2.12,1605.42,4,5,5,455,14,3,Champions,Reward & retain
C01633,Customer 1633,customer1633@example.com,Unknown,B2C,Organic,2023-04-16,818.0,1.0,29.33,29.33,0.0,1.0,13.09,1,1,1,111,3,2,Lost / dormant,Win-back / suppress
C01634,Customer 1634,customer1634@example.com,South,B2C,Paid,2022-03-21,534.0,3.0,210.72,70.24,75.0,1.2,144.03,2,2,2,222,6,0,Lost / dormant,Win-back / suppress
C01635,Customer 1635,customer1635@example.com,South,B2C,Organic,2022-11-17,469.0,2.0,110.25,55.125,37.0,1.62,85.8,5,1,1,511,7,5,New customers,Onboard & convert
C01636,Customer 1636,customer1636@example.com,South,B2C,Social,2023-08-13,524.0,2.0,155.15,77.575,34.0,1.76,108.07,2,1,2,212,5,5,Lost / dormant,Win-back / suppress
C01637,Customer 1637,customer1637@example.com,South,B2C,Email,2023-03-16,524.0,6.0,477.73,79.62166666666667,114.0,1.58,332.77,2,4,3,243,9,5,At-risk customers,Re-engage now
C01638,Customer 1638,customer1638@example.com,West,B2C,Organic,2023-08-11,468.0,4.0,503.49,125.8725,65.0,1.85,392.68,5,3,3,533,11,5,Loyal customers,Upsell & deepen
C01639,Customer 1639,customer1639@example.com,North,B2C,Organic,2023-02-19,708.0,4.0,485.86,121.465,52.0,2.31,250.48,1,3,3,133,7,2,At-risk customers,Re-engage now
C01640,Customer 1640,customer1640@example.com,East,B2C,Referral,2023-10-18,482.0,11.0,2130.37,193.67,282.0,1.17,1613.25,4,5,5,455,14,3,Champions,Reward & retain
C01641,Customer 1641,customer1641@example.com,Central,B2C,Social,2023-03-04,496.0,15.0,2831.67,188.778,371.0,1.21,2083.79,3,5,5,355,13,3,Loyal customers,Upsell & deepen
C01642,Customer 1642,customer1642@example.com,East,B2C,Email,2022-10-24,630.0,7.0,795.5799999999999,113.6542857142857,185.0,1.14,460.93,1,4,4,144,9,1,At-risk customers,Re-engage now
C01643,Customer 1643,customer1643@example.com,East,B2C,Paid,2022-04-28,527.0,5.0,575.0,115.0,89.0,1.69,398.24,2,3,4,234,9,5,At-risk customers,Re-engage now
C01644,Customer 1644,customer1644@example.com,North,B2C,Organic,2023-02-19,497.0,5.0,743.39,148.678,137.0,1.09,545.95,3,3,4,334,10,1,Loyal customers,Upsell & deepen
C01645,Customer 1645,customer1645@example.com,North,B2C,Email,2022-01-22,569.0,2.0,143.91000000000005,71.95500000000001,9.0,2.0,92.31,2,1,1,211,4,5,Lost / dormant,Win-back / suppress
C01646,Customer 1646,customer1646@example.com,North,B2C,Paid,2022-11-29,567.0,1.0,104.09,104.09,0.0,1.0,67.01,2,1,1,211,4,0,Lost / dormant,Win-back / suppress
