customer_id,name,email,region,customer_type,lead_source,signup_date,segment_x,total_orders,total_revenue,avg_order_value_x,first_order_date,last_order_date,total_sessions,total_pageviews,last_visit_date,recency_days,frequency,monetary,avg_order_value_y,lifespan_days,orders_per_month,estimated_clv,r_score,f_score,m_score,rfm_score,rfm_total,segment_y,segment
C01381,Customer 1381,customer1381@example.com,North,B2B,Email,2022-01-22,Unassigned,7,304.14,43.44857142857143,2024-06-30,2024-12-13,9,102,2024-08-25,546.0,3.0,110.75999999999999,36.919999999999995,37.0,2.43,73.02857142857144,2.0,3.0,1.0,231,6.0,Potential loyalists,No purchase
C01382,Customer 1382,customer1382@example.com,North,B2C,Organic,2022-02-21,Unassigned,18,3324.26,184.68111111111116,2023-06-26,2024-11-27,13,127,2024-12-21,482.0,13.0,2563.89,197.22230769230768,520.0,0.75,1914.938589211618,4.0,5.0,5.0,455,14.0,Champions,No purchase
C01383,Customer 1383,customer1383@example.com,South,B2C,Email,2022-12-08,Unassigned,8,732.19,91.52375,2024-04-20,2024-10-16,5,61,2024-12-11,524.0,6.0,580.35,96.72500000000001,179.0,1.01,398.7137404580153,3.0,4.0,4.0,344,11.0,Loyal customers,No purchase
C01384,Customer 1384,customer1384@example.com,East,B2B,Organic,2022-09-07,Unassigned,1,84.79,84.79,2024-12-05,2024-12-05,3,36,2023-04-09,,,,,,,,,,,,,,No purchase
C01385,Customer 1385,customer1385@example.com,Central,B2C,Paid,2022-05-09,Unassigned,2,179.06,89.53,2024-11-09,2024-12-13,8,94,2024-12-10,466.0,2.0,179.06,89.53,34.0,1.76,138.32961373390557,5.0,2.0,2.0,522,9.0,New customers,No purchase
C01386,Customer 1386,customer1386@example.com,Central,B2B,Email,2023-08-02,Unassigned,8,982.33,122.79125,2023-10-08,2024-05-16,20,274,2024-12-05,677.0,5.0,533.09,106.61800000000001,138.0,1.09,283.474741506647,1.0,4.0,4.0,144,9.0,At-risk customers,No purchase
C01387,Customer 1387,customer1387@example.com,North,B2B,Social,2022-07-30,Unassigned,9,1249.63,138.8477777777778,2024-04-29,2024-10-20,2,14,2023-05-30,606.0,2.0,283.99,141.995,88.0,0.68,168.7069306930693,1.0,2.0,3.0,123,6.0,Potential loyalists,No purchase
C01388,Customer 1388,customer1388@example.com,North,B2C,Social,2022-03-12,Unassigned,1,84.23,84.23,2024-11-10,2024-11-10,9,90,2024-01-31,,,,,,,,,,,,,,No purchase
C01389,Customer 1389,customer1389@example.com,East,B2C,Social,2023-07-22,Unassigned,5,681.43,136.286,2024-06-03,2024-09-09,15,166,2024-12-03,561.0,1.0,144.36,144.36,0.0,1.0,92.63743315508023,2.0,1.0,2.0,212,5.0,Lost / dormant,No purchase
C01390,Customer 1390,customer1390@example.com,West,B2C,Email,2022-08-01,Unassigned,4,527.23,131.8075,2024-06-08,2024-09-22,3,54,2024-07-31,548.0,3.0,400.76,133.58666666666667,106.0,0.85,263.27299270072996,2.0,3.0,3.0,233,8.0,At-risk customers,No purchase
C01391,Customer 1391,customer1391@example.com,South,B2C,Email,2023-08-24,Unassigned,10,298.71,29.871,2024-07-24,2024-12-18,13,126,2024-11-22,519.0,6.0,175.93,29.32166666666667,89.0,2.02,122.03236994219654,3.0,4.0,2.0,342,9.0,Frequent low-spenders,No purchase
C01392,Customer 1392,customer1392@example.com,North,B2B,Email,2022-08-10,Unassigned,3,184.0,61.333333333333336,2024-10-18,2024-11-24,13,159,2024-06-12,522.0,1.0,83.69,83.69,0.0,1.0,57.717241379310344,3.0,1.0,1.0,311,5.0,Potential loyalists,No purchase
C01393,Customer 1393,customer1393@example.com,Central,B2C,Organic,2022-08-27,Unassigned,4,291.73,72.9325,2024-06-19,2024-08-16,24,260,2024-12-22,585.0,2.0,133.61,66.805,58.0,1.03,82.22153846153847,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C01394,Customer 1394,customer1394@example.com,East,B2B,Paid,2022-12-03,Unassigned,3,178.82999999999998,59.60999999999999,2024-09-27,2024-12-09,7,69,2024-12-13,470.0,3.0,178.82999999999998,59.60999999999999,73.0,1.23,136.97617021276594,5.0,3.0,2.0,532,10.0,Frequent low-spenders,No purchase
C01395,Customer 1395,customer1395@example.com,South,B2C,Social,2022-06-01,Unassigned,2,162.01,81.005,2024-10-27,2024-12-02,4,27,2024-11-19,477.0,2.0,162.01,81.005,36.0,1.67,122.27169811320755,5.0,2.0,2.0,522,9.0,New customers,No purchase
C01396,Customer 1396,customer1396@example.com,East,B2C,Organic,2023-09-03,Unassigned,9,1135.96,126.21777777777778,2024-04-25,2024-12-02,3,42,2023-06-19,477.0,5.0,683.63,136.726,221.0,0.68,515.9471698113208,5.0,4.0,4.0,544,13.0,Champions,No purchase
C01397,Customer 1397,customer1397@example.com,South,B2C,Social,2022-01-03,Unassigned,5,459.18,91.836,2024-06-24,2024-10-15,10,131,2024-12-14,529.0,2.0,199.22,99.61,7.0,2.0,135.57504725897923,2.0,2.0,2.0,222,6.0,Lost / dormant,No purchase
C01398,Customer 1398,customer1398@example.com,South,B2C,Organic,2022-10-11,Unassigned,4,593.5,148.375,2024-09-26,2024-11-13,11,108,2024-11-19,496.0,2.0,349.8,174.9,41.0,1.46,253.88709677419357,4.0,2.0,3.0,423,9.0,New customers,No purchase
C01399,Customer 1399,customer1399@example.com,North,B2C,Email,2022-05-29,Unassigned,4,376.29,94.0725,2024-09-15,2024-11-28,8,70,2024-12-21,481.0,2.0,226.56,113.28,15.0,2.0,169.566735966736,5.0,2.0,2.0,522,9.0,New customers,No purchase
C01400,Customer 1400,customer1400@example.com,East,B2C,Social,2022-05-14,Unassigned,9,894.9300000000001,99.43666666666668,2023-10-01,2024-03-13,11,103,2024-07-18,741.0,5.0,433.98,86.796,96.0,1.56,210.84048582995953,1.0,4.0,4.0,144,9.0,At-risk customers,No purchase
C01401,Customer 1401,customer1401@example.com,East,B2B,Email,2023-07-08,Unassigned,6,611.35,101.89166666666668,2024-08-11,2024-11-13,2,15,2024-03-07,496.0,5.0,471.83,94.366,94.0,1.6,342.4572580645161,4.0,4.0,4.0,444,12.0,Champions,No purchase
C01402,Customer 1402,customer1402@example.com,Central,B2C,Social,2022-09-14,Unassigned,2,119.53,59.765,2024-03-24,2024-04-18,2,20,2024-07-13,705.0,1.0,40.76,40.76,0.0,1.0,20.813617021276592,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C01403,Customer 1403,customer1403@example.com,Central,B2C,Referral,2022-06-28,Unassigned,9,1135.43,126.1588888888889,2024-04-02,2024-12-07,13,147,2023-12-31,472.0,6.0,727.22,121.20333333333333,249.0,0.72,554.6593220338984,5.0,4.0,4.0,544,13.0,Champions,No purchase
C01404,Customer 1404,customer1404@example.com,North,B2C,Organic,2022-04-23,Unassigned,2,221.03,110.515,2024-09-07,2024-09-10,24,229,2024-11-09,560.0,2.0,221.03,110.515,3.0,2.0,142.09071428571428,2.0,2.0,2.0,222,6.0,Lost / dormant,No purchase
C01405,Customer 1405,customer1405@example.com,North,B2B,Referral,2023-11-08,Unassigned,14,489.24,34.94571428571429,2024-01-31,2024-11-29,7,96,2024-11-27,480.0,8.0,289.46,36.1825,303.0,0.79,217.09499999999997,5.0,5.0,3.0,553,13.0,Loyal customers,No purchase
C01406,Customer 1406,customer1406@example.com,West,B2C,Organic,2022-01-27,Unassigned,1,115.3,115.3,2024-11-10,2024-11-10,5,35,2024-12-10,,,,,,,,,,,,,,No purchase
C01407,Customer 1407,customer1407@example.com,Central,B2C,Paid,2022-05-15,Unassigned,2,180.69,90.345,2024-11-12,2024-12-15,14,173,2024-07-12,497.0,1.0,68.03,68.03,0.0,1.0,49.27726358148893,4.0,1.0,1.0,411,6.0,New customers,No purchase
C01408,Customer 1408,customer1408@example.com,South,B2B,Social,2022-01-16,Unassigned,9,1325.9,147.3222222222222,2024-03-23,2024-11-21,21,228,2024-12-27,488.0,8.0,1165.99,145.74875,243.0,0.99,860.1565573770491,4.0,5.0,5.0,455,14.0,Champions,No purchase
C01409,Customer 1409,customer1409@example.com,East,B2B,Paid,2023-01-02,Unassigned,3,295.12,98.37333333333332,2024-08-04,2024-09-03,5,59,2024-12-17,580.0,2.0,145.71,72.855,17.0,2.0,90.44068965517242,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C01410,Customer 1410,customer1410@example.com,North,B2C,Paid,2022-09-01,Unassigned,7,1000.01,142.85857142857142,2024-07-01,2024-12-07,1,2,2022-08-16,472.0,4.0,534.75,133.6875,159.0,0.75,407.8601694915255,5.0,3.0,4.0,534,12.0,Loyal customers,No purchase
C01411,Customer 1411,customer1411@example.com,East,B2C,Organic,2023-08-26,Unassigned,3,209.94,69.98,2023-09-18,2023-10-19,16,163,2024-12-27,887.0,1.0,47.27,47.27,0.0,1.0,19.185118376550168,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C01412,Customer 1412,customer1412@example.com,East,B2C,Referral,2022-11-28,Unassigned,7,919.33,131.33285714285714,2024-06-26,2024-10-07,2,23,2024-10-08,533.0,5.0,649.88,129.976,103.0,1.46,438.943339587242,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C01413,Customer 1413,customer1413@example.com,West,B2C,Email,2022-01-17,Unassigned,4,180.72000000000003,45.18000000000001,2023-07-04,2023-09-20,18,206,2024-12-27,940.0,2.0,119.27000000000001,59.635000000000005,28.0,2.0,45.67787234042554,1.0,2.0,1.0,121,4.0,Lost / dormant,No purchase
C01414,Customer 1414,customer1414@example.com,Central,B2B,Organic,2022-06-28,Unassigned,5,519.5799999999999,103.91599999999998,2024-02-04,2024-04-17,24,215,2024-12-09,706.0,4.0,380.63,95.1575,73.0,1.64,194.08895184135977,1.0,3.0,3.0,133,7.0,At-risk customers,No purchase
C01415,Customer 1415,customer1415@example.com,North,B2C,Email,2022-09-29,Unassigned,6,641.45,106.90833333333336,2024-07-27,2024-11-21,24,214,2024-12-06,488.0,5.0,537.59,107.518,117.0,1.28,396.58278688524587,4.0,4.0,4.0,444,12.0,Champions,No purchase
C01416,Customer 1416,customer1416@example.com,East,B2B,Paid,2022-02-23,Unassigned,2,149.45,74.725,2024-11-28,2024-12-11,12,83,2024-11-15,481.0,1.0,72.25,72.25,0.0,1.0,54.07484407484408,5.0,1.0,1.0,511,7.0,New customers,No purchase
C01417,Customer 1417,customer1417@example.com,North,B2C,Email,2022-05-10,Unassigned,11,362.01,32.91,2024-02-08,2024-10-19,18,185,2024-12-27,521.0,8.0,277.8,34.725,155.0,1.55,191.95393474088294,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C01418,Customer 1418,customer1418@example.com,South,B2C,Referral,2023-03-08,Unassigned,3,101.73,33.910000000000004,2024-09-22,2024-10-08,12,139,2024-10-03,532.0,2.0,54.400000000000006,27.200000000000003,16.0,2.0,36.81203007518797,2.0,2.0,1.0,221,5.0,Lost / dormant,No purchase
C01419,Customer 1419,customer1419@example.com,West,B2C,Organic,2023-06-23,Unassigned,10,1221.36,122.136,2024-06-04,2024-10-11,18,199,2024-10-28,529.0,6.0,716.21,119.36833333333334,129.0,1.4,487.4018903591683,2.0,4.0,4.0,244,10.0,At-risk customers,No purchase
C01420,Customer 1420,customer1420@example.com,South,B2C,Referral,2022-04-27,Unassigned,6,912.86,152.14333333333332,2024-06-11,2024-10-30,25,302,2024-12-24,511.0,3.0,400.34999999999997,133.45,140.0,0.64,282.0469667318982,3.0,3.0,3.0,333,9.0,Loyal customers,No purchase
C01421,Customer 1421,customer1421@example.com,North,B2B,Referral,2022-03-07,Unassigned,10,1200.0,120.0,2024-02-02,2024-10-18,3,16,2024-08-09,522.0,6.0,635.14,105.85666666666667,233.0,0.77,438.02758620689656,3.0,4.0,4.0,344,11.0,Loyal customers,No purchase
C01422,Customer 1422,customer1422@example.com,North,B2B,Organic,2023-05-03,Unassigned,13,2308.59,177.58384615384617,2023-12-16,2024-11-18,5,64,2024-07-15,491.0,9.0,1579.68,175.52,338.0,0.8,1158.2175152749492,4.0,5.0,5.0,455,14.0,Champions,No purchase
C01423,Customer 1423,customer1423@example.com,Central,B2C,Referral,2023-04-05,Unassigned,1,78.63,78.63,2024-12-09,2024-12-09,21,222,2024-10-29,470.0,1.0,78.63,78.63,0.0,1.0,60.227234042553185,5.0,1.0,1.0,511,7.0,New customers,No purchase
C01424,Customer 1424,customer1424@example.com,East,B2C,Social,2023-01-06,Unassigned,10,364.23,36.423,2024-01-24,2024-10-24,20,206,2024-11-19,516.0,10.0,364.23,36.423,274.0,1.09,254.11395348837212,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C01425,Customer 1425,customer1425@example.com,East,B2C,Social,2023-06-10,Unassigned,4,475.51,118.8775,2024-08-28,2024-11-24,18,176,2024-12-07,496.0,3.0,348.78,116.25999999999999,77.0,1.17,253.14677419354837,4.0,3.0,3.0,433,10.0,Loyal customers,No purchase
C01426,Customer 1426,customer1426@example.com,South,B2C,Social,2023-08-31,Unassigned,9,1121.81,124.64555555555556,2024-03-03,2024-10-08,6,61,2024-10-17,532.0,3.0,375.6,125.2,45.0,2.0,254.1654135338346,2.0,3.0,3.0,233,8.0,At-risk customers,No purchase
C01427,Customer 1427,customer1427@example.com,West,B2C,Email,2022-04-22,Unassigned,3,310.79,103.59666666666668,2024-10-23,2024-12-15,12,135,2024-10-06,464.0,2.0,196.86,98.43,53.0,1.13,152.73620689655172,5.0,2.0,2.0,522,9.0,New customers,No purchase
C01428,Customer 1428,customer1428@example.com,East,B2C,Referral,2023-04-08,Unassigned,6,503.49,83.915,2024-06-19,2024-11-22,23,289,2024-12-11,487.0,5.0,428.13,85.626,156.0,0.96,316.482135523614,4.0,4.0,4.0,444,12.0,Champions,No purchase
C01429,Customer 1429,customer1429@example.com,Central,B2C,Organic,2023-05-31,Unassigned,16,3111.04,194.44,2024-01-20,2024-12-14,7,69,2024-06-20,509.0,11.0,2048.85,186.2590909090909,285.0,1.16,1449.0884086444007,3.0,5.0,5.0,355,13.0,Loyal customers,No purchase
C01430,Customer 1430,customer1430@example.com,South,B2B,Organic,2022-08-15,Unassigned,6,700.9200000000001,116.82,2024-01-02,2024-06-09,7,64,2024-09-16,676.0,3.0,234.70999999999998,78.23666666666666,136.0,0.66,124.99349112426036,1.0,3.0,3.0,133,7.0,At-risk customers,No purchase
C01431,Customer 1431,customer1431@example.com,South,B2C,Email,2023-09-22,Unassigned,7,270.36,38.62285714285714,2024-06-05,2024-12-23,25,268,2024-11-07,495.0,3.0,126.3,42.1,97.0,0.93,91.85454545454546,4.0,3.0,2.0,432,9.0,Frequent low-spenders,No purchase
C01432,Customer 1432,customer1432@example.com,Central,B2C,Organic,2022-02-14,Unassigned,7,783.5799999999999,111.93999999999998,2024-03-02,2024-08-15,19,200,2024-12-19,586.0,4.0,485.02,121.255,147.0,0.82,297.9645051194539,1.0,3.0,4.0,134,8.0,At-risk customers,No purchase
C01433,Customer 1433,customer1433@example.com,West,B2C,Social,2023-11-06,Unassigned,9,1894.33,210.4811111111111,2024-05-11,2024-12-09,1,1,2023-12-03,533.0,7.0,1551.38,221.6257142857143,149.0,1.41,1047.8363977485928,2.0,5.0,5.0,255,12.0,At-risk customers,No purchase
C01434,Customer 1434,customer1434@example.com,Central,B2C,Referral,2023-06-18,Unassigned,5,606.1700000000001,121.234,2024-07-13,2024-11-22,16,141,2024-06-18,487.0,3.0,424.08000000000004,141.36,67.0,1.34,313.48829568788506,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C01435,Customer 1435,customer1435@example.com,West,B2C,Organic,2022-11-05,Unassigned,10,1962.95,196.295,2024-04-11,2024-11-04,3,31,2023-06-29,505.0,7.0,1360.38,194.34,207.0,1.01,969.7758415841585,3.0,5.0,5.0,355,13.0,Loyal customers,No purchase
C01436,Customer 1436,customer1436@example.com,Central,B2B,Organic,2023-04-15,Unassigned,3,204.37,68.12333333333333,2024-09-15,2024-11-09,20,189,2024-12-17,500.0,3.0,204.37,68.12333333333333,55.0,1.64,147.1464,4.0,3.0,2.0,432,9.0,Frequent low-spenders,No purchase
C01437,Customer 1437,customer1437@example.com,Central,B2B,Paid,2023-10-21,Unassigned,5,471.67,94.334,2024-03-20,2024-07-05,17,143,2024-12-24,627.0,2.0,207.14,103.57,20.0,2.0,118.93205741626794,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C01438,Customer 1438,customer1438@example.com,North,B2C,Paid,2022-02-01,Unassigned,14,2513.88,179.56285714285715,2024-03-07,2024-11-10,6,50,2024-07-18,528.0,10.0,1806.8600000000001,180.686,219.0,1.37,1231.9500000000003,2.0,5.0,5.0,255,12.0,At-risk customers,No purchase
C01439,Customer 1439,customer1439@example.com,South,B2C,Paid,2022-03-04,Unassigned,10,360.39,36.039,2024-04-19,2024-11-18,14,127,2024-11-28,491.0,7.0,275.72,39.38857142857143,213.0,0.99,202.15723014256622,4.0,5.0,3.0,453,12.0,Loyal customers,No purchase
C01440,Customer 1440,customer1440@example.com,Central,B2C,Referral,2023-05-06,Unassigned,2,113.43,56.715,2024-11-17,2024-12-06,23,209,2024-11-10,492.0,1.0,66.64,66.64,0.0,1.0,48.760975609756095,4.0,1.0,1.0,411,6.0,New customers,No purchase
C01441,Customer 1441,customer1441@example.com,Central,B2B,Social,2023-02-16,Unassigned,8,700.92,87.615,2023-09-23,2024-04-05,1,18,2023-04-09,718.0,5.0,410.78,82.15599999999999,146.0,1.03,205.96211699164343,1.0,4.0,4.0,144,9.0,At-risk customers,No purchase
C01442,Customer 1442,customer1442@example.com,East,B2C,Social,2023-03-13,Unassigned,4,284.04,71.01,2024-04-22,2024-07-20,8,92,2024-10-16,629.0,3.0,229.88,76.62666666666667,72.0,1.25,131.56883942766297,1.0,3.0,2.0,132,6.0,Potential loyalists,No purchase
C01443,Customer 1443,customer1443@example.com,South,B2C,Social,2022-04-21,Unassigned,15,3088.74,205.916,2024-02-14,2024-12-07,15,124,2024-12-25,472.0,12.0,2468.94,205.745,297.0,1.21,1883.0898305084747,5.0,5.0,5.0,555,15.0,Champions,No purchase
C01444,Customer 1444,customer1444@example.com,East,B2C,Referral,2023-05-18,Unassigned,4,311.23,77.8075,2024-09-25,2024-10-28,24,273,2024-12-01,545.0,1.0,95.39,95.39,0.0,1.0,63.009908256880735,2.0,1.0,1.0,211,4.0,Lost / dormant,No purchase
C01445,Customer 1445,customer1445@example.com,South,B2C,Referral,2023-03-31,Unassigned,8,1662.66,207.8325,2024-07-08,2024-12-03,23,230,2024-12-27,476.0,6.0,1338.6100000000001,223.1016666666667,148.0,1.22,1012.3941176470589,5.0,4.0,5.0,545,14.0,Champions,No purchase
C01446,Customer 1446,customer1446@example.com,East,B2C,Paid,2022-03-17,Unassigned,5,452.99,90.598,2024-10-20,2024-11-26,24,232,2024-11-10,483.0,5.0,452.99,90.598,37.0,4.05,337.63229813664594,4.0,4.0,4.0,444,12.0,Champions,No purchase
C01447,Customer 1447,customer1447@example.com,Central,B2B,Organic,2022-03-24,Unassigned,9,332.15,36.90555555555555,2024-04-01,2024-10-26,12,136,2024-10-28,514.0,7.0,240.01,34.287142857142854,208.0,1.01,168.10038910505835,3.0,5.0,3.0,353,11.0,Loyal customers,No purchase
C01448,Customer 1448,customer1448@example.com,Central,B2C,Email,2022-11-26,Unassigned,3,80.35,26.78333333333333,2023-10-02,2023-11-28,19,199,2024-11-17,847.0,1.0,37.25,37.25,0.0,1.0,15.832349468713105,1.0,1.0,1.0,111,3.0,Lost / dormant,No purchase
C01449,Customer 1449,customer1449@example.com,North,B2C,Email,2023-09-15,Unassigned,3,327.41,109.13666666666666,2024-09-10,2024-10-18,19,172,2024-12-21,522.0,2.0,188.53,94.265,38.0,1.58,130.02068965517242,3.0,2.0,2.0,322,7.0,Potential loyalists,No purchase
C01450,Customer 1450,customer1450@example.com,East,B2C,Organic,2022-06-01,Unassigned,3,274.8,91.6,2024-10-07,2024-11-29,13,111,2024-09-30,480.0,3.0,274.8,91.60000000000001,53.0,1.7,206.10000000000002,5.0,3.0,3.0,533,11.0,Loyal customers,No purchase
C01451,Customer 1451,customer1451@example.com,West,B2B,Paid,2022-03-09,Unassigned,5,606.43,121.286,2024-11-01,2024-12-22,18,223,2024-11-26,497.0,2.0,235.42,117.71,9.0,2.0,170.5255533199195,4.0,2.0,3.0,423,9.0,New customers,No purchase
C01452,Customer 1452,customer1452@example.com,North,B2B,Organic,2022-05-10,Unassigned,10,379.5,37.95,2024-02-24,2024-12-15,2,19,2023-03-26,464.0,8.0,306.7,38.3375,202.0,1.19,237.95689655172413,5.0,5.0,3.0,553,13.0,Loyal customers,No purchase
C01453,Customer 1453,customer1453@example.com,East,B2C,Organic,2022-10-09,Unassigned,10,1880.48,188.048,2024-04-14,2024-11-23,10,73,2024-11-17,486.0,7.0,1256.2,179.45714285714286,223.0,0.94,930.5185185185185,4.0,5.0,5.0,455,14.0,Champions,No purchase
C01454,Customer 1454,customer1454@example.com,East,B2B,Email,2023-10-02,Unassigned,14,548.56,39.18285714285714,2024-02-15,2024-11-18,1,16,2024-02-03,491.0,6.0,245.44,40.906666666666666,277.0,0.65,179.9560081466395,4.0,4.0,3.0,443,11.0,Loyal customers,No purchase
C01455,Customer 1455,customer1455@example.com,North,B2C,Paid,2023-10-11,Unassigned,5,417.67,83.534,2024-05-09,2024-08-18,10,67,2024-08-28,604.0,3.0,276.57,92.19,80.0,1.12,164.8430463576159,1.0,3.0,3.0,133,7.0,At-risk customers,No purchase
C01456,Customer 1456,customer1456@example.com,Central,B2C,Referral,2023-08-23,Unassigned,5,500.31,100.062,2024-08-19,2024-12-01,17,188,2024-11-05,478.0,4.0,352.15,88.0375,104.0,1.15,265.2175732217573,5.0,3.0,3.0,533,11.0,Loyal customers,No purchase
C01457,Customer 1457,customer1457@example.com,East,B2C,Email,2023-07-16,Unassigned,5,534.36,106.872,2024-07-29,2024-12-11,21,200,2024-12-24,495.0,3.0,368.93,122.97666666666667,108.0,0.83,268.3127272727273,4.0,3.0,3.0,433,10.0,Loyal customers,No purchase
C01458,Customer 1458,customer1458@example.com,Central,B2C,Referral,2022-11-29,Unassigned,5,423.71,84.742,2024-08-19,2024-10-30,19,197,2024-12-07,510.0,4.0,279.38,69.845,72.0,1.67,197.20941176470586,3.0,3.0,3.0,333,9.0,Loyal customers,No purchase
C01459,Customer 1459,customer1459@example.com,North,B2C,Paid,2023-01-26,Unassigned,3,179.84,59.946666666666665,2023-12-31,2024-01-26,8,87,2024-11-16,788.0,2.0,143.56,71.78,9.0,2.0,65.58578680203047,1.0,2.0,2.0,122,5.0,Lost / dormant,No purchase
C01460,Customer 1460,customer1460@example.com,Central,B2C,Organic,2023-09-04,Unassigned,3,228.29,76.09666666666666,2024-10-19,2024-11-13,17,171,2024-10-18,,,,,,,,,,,,,,No purchase
C01461,Customer 1461,customer1461@example.com,South,B2C,Social,2023-06-28,Unassigned,1,53.39,53.39,2024-11-29,2024-11-29,1,17,2022-02-06,,,,,,,,,,,,,,No purchase
C01462,Customer 1462,customer1462@example.com,West,B2B,Social,2022-10-29,Unassigned,6,834.0,139.0,2024-08-15,2024-12-03,25,255,2024-12-29,476.0,3.0,326.51,108.83666666666666,102.0,0.88,246.94033613445376,5.0,3.0,3.0,533,11.0,Loyal customers,No purchase
C01463,Customer 1463,customer1463@example.com,East,B2C,Paid,2023-04-10,Unassigned,6,664.49,110.74833333333332,2024-09-12,2024-11-26,20,199,2024-09-14,498.0,4.0,444.11,111.0275,60.0,2.0,321.04337349397593,4.0,3.0,4.0,434,11.0,Loyal customers,No purchase
C01464,Customer 1464,customer1464@example.com,West,B2C,Social,2023-06-02,Unassigned,14,442.29,31.592142857142857,2023-12-09,2024-11-09,16,139,2024-10-23,524.0,7.0,217.48000000000002,31.06857142857143,312.0,0.67,149.4137404580153,3.0,5.0,2.0,352,10.0,Frequent low-spenders,No purchase
