customer_id,name,email,region,customer_type,lead_source,signup_date
C01879,Customer 1879,customer1879@example.com,South,B2C,Social,2022-10-07
C01880,Customer 1880,customer1880@example.com,Central,B2C,Organic,2023-04-06
C01881,Customer 1881,customer1881@example.com,East,B2C,Organic,2023-06-10
C01882,Customer 1882,customer1882@example.com,West,B2C,Email,2022-05-31
C01883,Customer 1883,customer1883@example.com,Central,B2C,Referral,2023-03-24
C01884,Customer 1884,customer1884@example.com,North,B2B,Paid,2022-04-04
C01885,Customer 1885,customer1885@example.com,North,B2C,Organic,2022-08-16
C01886,Customer 1886,customer1886@example.com,North,B2B,Referral,2023-04-07
C01887,Customer 1887,customer1887@example.com,North,B2C,Social,2022-12-24
C01888,Customer 1888,customer1888@example.com,East,B2C,Referral,2022-01-28
C01889,Customer 1889,customer1889@example.com,West,B2C,Email,2023-03-01
C01890,Customer 1890,customer1890@example.com,South,B2C,Social,2022-02-24
C01891,Customer 1891,customer1891@example.com,East,B2C,Social,2023-02-10
C01892,Customer 1892,customer1892@example.com,East,B2C,Referral,2023-05-30
C01893,Customer 1893,customer1893@example.com,South,B2C,Email,2023-01-18
C01894,Customer 1894,customer1894@example.com,South,B2C,Organic,2022-08-30
C01895,Customer 1895,customer1895@example.com,North,B2B,Referral,2023-01-31
C01896,Customer 1896,customer1896@example.com,East,B2B,Organic,2022-03-25
C01897,Customer 1897,customer1897@example.com,Central,B2C,Referral,2023-01-19
C01898,Customer 1898,customer1898@example.com,South,B2C,Organic,2022-08-18
C01899,Customer 1899,customer1899@example.com,South,B2C,Referral,2022-01-29
C01900,Customer 1900,customer1900@example.com,West,B2C,Social,2022-11-23
C01901,Customer 1901,customer1901@example.com,Central,B2C,Paid,2022-04-12
C01902,Customer 1902,customer1902@example.com,Central,B2B,Social,2023-10-28
C01903,Customer 1903,customer1903@example.com,South,B2C,Organic,2022-12-10
C01904,Customer 1904,customer1904@example.com,North,B2C,Email,2022-05-30
C01905,Customer 1905,customer1905@example.com,West,B2C,Social,2022-05-21
C01906,Customer 1906,customer1906@example.com,Central,B2B,Paid,2022-02-09
C01907,Customer 1907,customer1907@example.com,South,B2C,Organic,2022-10-21
C01908,Customer 1908,customer1908@example.com,Central,B2C,Social,2023-04-29
C01909,Customer 1909,customer1909@example.com,West,B2B,Referral,2022-05-23
C01910,Customer 1910,customer1910@example.com,West,B2C,Email,2023-04-26
C01911,Customer 1911,customer1911@example.com,East,B2B,Organic,2023-04-05
C01912,Customer 1912,customer1912@example.com,South,B2C,Social,2023-09-23
C01913,Customer 1913,customer1913@example.com,West,B2B,Organic,2022-01-06
C01914,Customer 1914,customer1914@example.com,East,B2C,Referral,2022-03-23
C01915,Customer 1915,customer1915@example.com,East,B2C,Paid,2022-01-20
C01916,Customer 1916,customer1916@example.com,Central,B2B,Social,2022-09-20
C01917,Customer 1917,customer1917@example.com,Central,B2C,Organic,2022-08-09
C01918,Customer 1918,customer1918@example.com,East,B2C,Organic,2022-06-03
C01919,Customer 1919,customer1919@example.com,Central,B2C,Organic,2023-07-16
C01920,Customer 1920,customer1920@example.com,West,B2C,Paid,2023-09-16
C01921,Customer 1921,customer1921@example.com,North,B2C,Organic,2023-06-25
C01922,Customer 1922,customer1922@example.com,West,B2C,Email,2023-03-10
C01923,Customer 1923,customer1923@example.com,East,B2C,Email,2022-04-24
C01924,Customer 1924,customer1924@example.com,East,B2C,Organic,2022-10-23
C01925,Customer 1925,customer1925@example.com,West,B2C,Email,2022-09-01
C01926,Customer 1926,customer1926@example.com,Central,B2C,Social,2022-11-05
C01927,Customer 1927,customer1927@example.com,Central,B2B,Email,2022-05-05
C01928,Customer 1928,customer1928@example.com,East,B2B,Organic,2022-02-18
C01929,Customer 1929,customer1929@example.com,South,B2B,Referral,2022-09-02
C01930,Customer 1930,customer1930@example.com,Central,B2C,Social,2023-03-06
C01931,Customer 1931,customer1931@example.com,West,B2C,Paid,2023-10-17
C01932,Customer 1932,customer1932@example.com,Central,B2C,Organic,2023-09-30
C01933,Customer 1933,customer1933@example.com,West,B2C,Paid,2023-04-14
C01934,Customer 1934,customer1934@example.com,East,B2C,Referral,2022-03-06
C01935,Customer 1935,customer1935@example.com,Central,B2C,Paid,2022-04-24
C01936,Customer 1936,customer1936@example.com,West,B2C,Organic,2023-05-27
C01937,Customer 1937,customer1937@example.com,East,B2B,Organic,2023-09-04
C01938,Customer 1938,customer1938@example.com,South,B2C,Referral,2023-07-03
C01939,Customer 1939,customer1939@example.com,West,B2C,Organic,2022-01-17
C01940,Customer 1940,customer1940@example.com,South,B2C,Referral,2023-10-10
C01941,Customer 1941,customer1941@example.com,,B2C,Referral,2023-06-12
C01942,Customer 1942,customer1942@example.com,North,B2B,Organic,2023-08-12
C01943,Customer 1943,customer1943@example.com,Central,B2C,Email,2022-09-05
C01944,Customer 1944,customer1944@example.com,West,B2C,Referral,2022-05-28
C01945,Customer 1945,customer1945@example.com,South,B2C,Organic,2022-10-26
C01946,Customer 1946,customer1946@example.com,North,B2C,Email,2023-03-16
C01947,Customer 1947,customer1947@example.com,,B2C,Referral,2022-01-02
C01948,Customer 1948,customer1948@example.com,West,B2B,Email,2023-09-22
C01949,Customer 1949,customer1949@example.com,South,B2B,Social,2022-12-28
C01950,Customer 1950,customer1950@example.com,Central,B2B,Social,2022-09-04
C01951,Customer 1951,customer1951@example.com,North,B2C,Email,2023-08-08
C01952,Customer 1952,customer1952@example.com,South,B2B,Referral,2023-03-03
C01953,Customer 1953,customer1953@example.com,Central,B2C,Organic,2022-07-11
C01954,Customer 1954,customer1954@example.com,South,B2C,Paid,2023-11-12
C01955,Customer 1955,customer1955@example.com,West,B2C,Organic,2023-11-16
C01956,Customer 1956,customer1956@example.com,West,B2C,Paid,2022-03-29
C01957,Customer 1957,customer1957@example.com,West,B2C,Paid,2023-06-21
C01958,Customer 1958,customer1958@example.com,North,B2C,Referral,2023-01-05
C01959,Customer 1959,customer1959@example.com,West,B2C,Email,2022-03-11
C01960,Customer 1960,customer1960@example.com,Central,B2C,Organic,2023-06-23
C01961,Customer 1961,customer1961@example.com,South,B2C,Email,2023-07-12
C01962,Customer 1962,customer1962@example.com,East,B2B,Social,2023-06-04
C01963,Customer 1963,customer1963@example.com,Central,B2B,Referral,2023-06-04
C01964,Customer 1964,customer1964@example.com,Central,B2B,Referral,2023-07-22
C01965,Customer 1965,customer1965@example.com,West,B2C,Social,2022-01-21
C01966,Customer 1966,customer1966@example.com,North,B2C,Organic,2023-02-04
C01967,Customer 1967,customer1967@example.com,South,B2C,Social,2023-04-27
C01968,Customer 1968,customer1968@example.com,North,B2C,Organic,2022-02-14
C01969,Customer 1969,customer1969@example.com,South,B2C,Paid,2023-10-13
C01970,Customer 1970,customer1970@example.com,South,B2C,Referral,2023-02-01
C01971,Customer 1971,customer1971@example.com,North,B2C,Organic,2023-01-18
C01972,Customer 1972,customer1972@example.com,Central,B2B,Email,2022-09-17
C01973,Customer 1973,customer1973@example.com,South,B2C,Email,2022-01-17
C01974,Customer 1974,customer1974@example.com,North,B2C,Referral,2023-01-01
C01975,Customer 1975,customer1975@example.com,South,B2C,Social,2022-03-11
C01976,Customer 1976,customer1976@example.com,East,B2B,Social,2022-12-20
C01977,Customer 1977,customer1977@example.com,Central,B2B,Organic,2022-09-04
C01978,Customer 1978,customer1978@example.com,West,B2B,Social,2023-11-04
C01979,Customer 1979,customer1979@example.com,South,B2B,Referral,2023-10-06
C01980,Customer 1980,customer1980@example.com,East,B2C,Organic,2022-04-17
C01981,Customer 1981,customer1981@example.com,West,B2C,Paid,2023-08-19
C01982,Customer 1982,customer1982@example.com,West,B2C,Social,2022-12-07
C01983,Customer 1983,customer1983@example.com,South,B2C,Social,2022-05-17
C01984,Customer 1984,customer1984@example.com,North,B2C,Organic,2022-02-15
C01985,Customer 1985,customer1985@example.com,South,B2C,Email,2022-12-27
C01986,Customer 1986,customer1986@example.com,East,B2B,Social,2023-07-14
C01987,Customer 1987,customer1987@example.com,West,B2B,Referral,2022-12-13
C01988,Customer 1988,customer1988@example.com,South,B2B,Social,2023-10-21
C01989,Customer 1989,customer1989@example.com,North,B2B,Paid,2022-06-29
C01990,Customer 1990,customer1990@example.com,,B2C,Social,2023-04-21
C01991,Customer 1991,customer1991@example.com,Central,B2C,Email,2023-05-06
C01992,Customer 1992,customer1992@example.com,North,B2C,Social,2023-10-09
C01993,Customer 1993,customer1993@example.com,East,B2C,Organic,2022-07-06
C01994,Customer 1994,customer1994@example.com,West,B2C,Social,2022-05-19
C01995,Customer 1995,customer1995@example.com,South,B2C,Email,2022-03-06
C01996,Customer 1996,customer1996@example.com,North,B2B,Organic,2023-04-14
C01997,Customer 1997,customer1997@example.com,Central,B2C,Referral,2022-02-07
C01998,Customer 1998,customer1998@example.com,North,B2C,Organic,2022-10-28
C01999,Customer 1999,customer1999@example.com,Central,B2C,Paid,2022-07-26
C02000,Customer 2000,customer2000@example.com,East,B2C,Organic,2022-02-14
C02001,Customer 2001,customer2001@example.com,West,B2C,Referral,2022-07-24
C02002,Customer 2002,customer2002@example.com,East,B2C,Social,2022-02-12
C02003,Customer 2003,customer2003@example.com,South,B2B,Organic,2022-11-20
C02004,Customer 2004,customer2004@example.com,North,B2C,Organic,2022-11-14
C02005,Customer 2005,customer2005@example.com,Central,B2C,Organic,2023-06-12
C02006,Customer 2006,customer2006@example.com,Central,B2C,Organic,2023-02-12
C02007,Customer 2007,customer2007@example.com,North,B2C,Referral,2023-07-11
C02008,Customer 2008,customer2008@example.com,North,B2B,Email,2023-04-30
C02009,Customer 2009,customer2009@example.com,South,B2C,Email,2022-09-17
C02010,Customer 2010,customer2010@example.com,East,B2B,Organic,2022-02-07
C02011,Customer 2011,customer2011@example.com,Central,B2C,Referral,2023-10-25
C02012,Customer 2012,customer2012@example.com,South,B2B,Referral,2022-07-15
C02013,Customer 2013,customer2013@example.com,East,B2C,Organic,2022-10-20
C02014,Customer 2014,customer2014@example.com,South,B2C,Paid,2023-01-01
C02015,Customer 2015,customer2015@example.com,Central,B2C,Organic,2022-02-18
C02016,Customer 2016,customer2016@example.com,North,B2C,Paid,2023-11-03
C02017,Customer 2017,customer2017@example.com,North,B2C,Organic,2022-12-06
C02018,Customer 2018,customer2018@example.com,East,B2C,Paid,2022-10-07
C02019,Customer 2019,customer2019@example.com,West,B2C,Paid,2022-05-08
C02020,Customer 2020,customer2020@example.com,East,B2C,Organic,2023-01-12
C02021,Customer 2021,customer2021@example.com,West,B2C,Paid,2023-03-24
C02022,Customer 2022,customer2022@example.com,South,B2B,Social,2023-02-14
C02023,Customer 2023,customer2023@example.com,South,B2C,Email,2023-03-27
C02024,Customer 2024,customer2024@example.com,Central,B2C,Referral,2023-01-31
C02025,Customer 2025,customer2025@example.com,West,B2C,Paid,2022-12-14
C02026,Customer 2026,customer2026@example.com,Central,B2B,Paid,2022-07-11
C02027,Customer 2027,customer2027@example.com,North,B2C,Referral,2023-05-24
C02028,Customer 2028,customer2028@example.com,West,B2C,Paid,2023-05-25
C02029,Customer 2029,customer2029@example.com,East,B2B,Referral,2023-01-12
C02030,Customer 2030,customer2030@example.com,North,B2C,Organic,2023-06-16
C02031,Customer 2031,customer2031@example.com,North,B2C,Social,2022-10-01
C02032,Customer 2032,customer2032@example.com,East,B2C,Social,2022-03-26
C02033,Customer 2033,customer2033@example.com,North,B2C,Email,2023-03-11
C02034,Customer 2034,customer2034@example.com,West,B2C,Paid,2022-03-22
C02035,Customer 2035,customer2035@example.com,Central,B2C,Email,2023-03-17
C02036,Customer 2036,customer2036@example.com,North,B2C,Organic,2023-09-09
C02037,Customer 2037,customer2037@example.com,West,B2B,Social,2022-07-04
C02038,Customer 2038,customer2038@example.com,South,B2C,Organic,2023-07-13
C02039,Customer 2039,customer2039@example.com,West,B2C,Organic,2022-10-28
C02040,Customer 2040,customer2040@example.com,Central,B2C,Paid,2022-11-25
C02041,Customer 2041,customer2041@example.com,West,B2C,Organic,2022-04-16
C02042,Customer 2042,customer2042@example.com,East,B2C,Social,2022-03-23
C02043,Customer 2043,customer2043@example.com,Central,B2C,Email,2022-12-02
C02044,Customer 2044,customer2044@example.com,South,B2B,Social,2023-11-08
C02045,Customer 2045,customer2045@example.com,East,B2B,Paid,2022-10-30
C02046,Customer 2046,customer2046@example.com,West,B2C,Social,2022-11-10
C02047,Customer 2047,customer2047@example.com,Central,B2C,Referral,2023-04-02
C02048,Customer 2048,customer2048@example.com,South,B2C,Email,2023-09-10
C02049,Customer 2049,customer2049@example.com,East,B2C,Referral,2023-03-13
C02050,Customer 2050,customer2050@example.com,South,B2C,Referral,2022-06-20
C02051,Customer 2051,customer2051@example.com,West,B2C,Paid,2023-03-31
C02052,Customer 2052,customer2052@example.com,South,B2C,Organic,2022-12-26
C02053,Customer 2053,customer2053@example.com,North,B2B,Referral,2023-04-03
C02054,Customer 2054,customer2054@example.com,East,B2B,Social,2022-02-13
C02055,Customer 2055,customer2055@example.com,South,B2C,Organic,2022-12-28
C02056,Customer 2056,customer2056@example.com,West,B2C,Social,2023-09-22
C02057,Customer 2057,customer2057@example.com,West,B2C,Social,2023-03-22
C02058,Customer 2058,customer2058@example.com,South,B2C,Organic,2022-10-09
C02059,Customer 2059,customer2059@example.com,West,B2C,Organic,2023-10-17
C02060,Customer 2060,customer2060@example.com,Central,B2C,Social,2022-02-28
C02061,Customer 2061,customer2061@example.com,Central,B2C,Paid,2022-03-18
C02062,Customer 2062,customer2062@example.com,Central,B2C,Email,2023-11-19
C02063,Customer 2063,customer2063@example.com,North,B2C,Email,2023-10-15
C02064,Customer 2064,customer2064@example.com,South,B2C,Paid,2023-02-20
C02065,Customer 2065,customer2065@example.com,North,B2C,Organic,2023-01-08
C02066,Customer 2066,customer2066@example.com,West,B2B,Social,2023-06-10
C02067,Customer 2067,customer2067@example.com,,B2C,Email,2023-11-27
C02068,Customer 2068,customer2068@example.com,West,B2C,Social,2022-06-13
C02069,Customer 2069,customer2069@example.com,West,B2C,Paid,2022-02-01
C02070,Customer 2070,customer2070@example.com,East,B2C,Social,2022-05-27
C02071,Customer 2071,customer2071@example.com,Central,B2C,Paid,2023-09-15
C02072,Customer 2072,customer2072@example.com,West,B2C,Organic,2023-11-26
C02073,Customer 2073,customer2073@example.com,East,B2C,Paid,2023-03-25
C02074,Customer 2074,customer2074@example.com,Central,B2B,Paid,2022-02-05
C02075,Customer 2075,customer2075@example.com,West,B2C,Email,2022-05-10
C02076,Customer 2076,customer2076@example.com,West,B2C,Social,2022-03-10
C02077,Customer 2077,customer2077@example.com,North,B2C,Email,2022-08-30
C02078,Customer 2078,customer2078@example.com,North,B2C,Referral,2023-10-23
C02079,Customer 2079,customer2079@example.com,Central,B2C,Paid,2023-01-11
C02080,Customer 2080,customer2080@example.com,West,B2C,Referral,2023-01-06
C02081,Customer 2081,customer2081@example.com,South,B2C,Email,2023-01-28
C02082,Customer 2082,customer2082@example.com,North,B2C,Social,2023-08-04
C02083,Customer 2083,customer2083@example.com,Central,B2C,Email,2022-02-03
C02084,Customer 2084,customer2084@example.com,West,B2C,Social,2023-09-12
C02085,Customer 2085,customer2085@example.com,West,B2C,Social,2022-06-07
C02086,Customer 2086,customer2086@example.com,South,B2C,Organic,2023-11-27
C02087,Customer 2087,customer2087@example.com,Central,B2B,Paid,2023-04-06
C02088,Customer 2088,customer2088@example.com,West,B2C,Email,2023-01-15
C02089,Customer 2089,customer2089@example.com,North,B2C,Social,2023-01-16
C02090,Customer 2090,customer2090@example.com,South,B2C,Email,2023-03-31
C02091,Customer 2091,customer2091@example.com,Central,B2C,Email,2022-03-20
C02092,Customer 2092,customer2092@example.com,South,B2C,Social,2023-08-11
C02093,Customer 2093,customer2093@example.com,North,B2B,Referral,2022-05-21
C02094,Customer 2094,customer2094@example.com,Central,B2C,Paid,2023-06-27
C02095,Customer 2095,customer2095@example.com,South,B2C,Paid,2023-01-11
C02096,Customer 2096,customer2096@example.com,East,B2C,Organic,2023-02-12
C02097,Customer 2097,customer2097@example.com,North,B2C,Organic,2022-11-18
C02098,Customer 2098,customer2098@example.com,North,B2C,Organic,2023-10-28
C02099,Customer 2099,customer2099@example.com,North,B2C,Paid,2022-10-13
C02100,Customer 2100,customer2100@example.com,East,B2C,Referral,2022-09-13
